,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,season,won,PER_Combined,PER_Combined_opp
5470,240.0,38.0,79.0,0.481,10.0,29.0,0.345,14.0,17.0,0.824,9.0,31.0,40.0,19.0,6.0,7.0,22.0,19.0,0.578,0.544,0.367,0.215,26.5,66.0,49.4,50.0,6.2,10.0,20.3,100.0,103.0,121.6,7.0,15.0,1.0,2.0,7.0,1.0,3.0,4.0,1.0,3.0,6.0,8.0,5.0,2.0,3.0,4.0,3.0,18.0,0.0,1.0,1.0,0.8,1.0,70.0,50.6,58.8,48.7,5.0,9.1,41.0,33.1,209.0,132.0,IND,100,0,46.0,100.0,0.46,14.0,30.0,0.467,12.0,19.0,0.632,16.0,25.0,41.0,22.0,18.0,6.0,10.0,20.0,0.544,0.53,0.3,0.19,34.0,73.5,50.6,47.8,18.5,12.0,8.4,100.0,121.6,103.0,10.0,21.0,0.75,6.0,10.0,0.857,3.0,5.0,1.0,4.0,6.0,10.0,7.0,5.0,2.0,3.0,3.0,26.0,20.0,0.875,0.875,0.5,0.5,15.6,23.1,18.1,26.3,9.2,5.9,21.2,28.1,141.0,117.0,TOR,118,1,2022,False,63.099999999999994,29.7
5471,240.0,46.0,100.0,0.46,14.0,30.0,0.467,12.0,19.0,0.632,16.0,25.0,41.0,22.0,18.0,6.0,10.0,20.0,0.544,0.53,0.3,0.19,34.0,73.5,50.6,47.8,18.5,12.0,8.4,100.0,121.6,103.0,10.0,21.0,0.75,6.0,10.0,0.857,3.0,5.0,1.0,4.0,6.0,10.0,7.0,5.0,2.0,3.0,3.0,26.0,20.0,0.875,0.875,0.5,0.5,15.6,23.1,18.1,26.3,9.2,5.9,21.2,28.1,141.0,117.0,TOR,118,1,38.0,79.0,0.481,10.0,29.0,0.345,14.0,17.0,0.824,9.0,31.0,40.0,19.0,6.0,7.0,22.0,19.0,0.578,0.544,0.367,0.215,26.5,66.0,49.4,50.0,6.2,10.0,20.3,100.0,103.0,121.6,7.0,15.0,1.0,2.0,7.0,1.0,3.0,4.0,1.0,3.0,6.0,8.0,5.0,2.0,3.0,4.0,3.0,18.0,0.0,1.0,1.0,0.8,1.0,70.0,50.6,58.8,48.7,5.0,9.1,41.0,33.1,209.0,132.0,IND,100,0,2022,True,29.7,63.099999999999994
5472,240.0,39.0,85.0,0.459,11.0,29.0,0.379,15.0,20.0,0.75,11.0,38.0,49.0,16.0,5.0,7.0,13.0,21.0,0.554,0.524,0.341,0.235,25.6,88.4,57.0,41.0,5.3,13.5,12.2,100.0,111.1,110.0,8.0,15.0,1.0,5.0,8.0,0.833,7.0,10.0,1.0,4.0,12.0,16.0,9.0,2.0,3.0,4.0,4.0,21.0,5.0,1.025,1.0,0.571,0.909,23.3,38.3,25.5,35.4,4.0,14.4,33.3,30.1,212.0,115.0,NYK,104,0,36.0,84.0,0.429,11.0,32.0,0.344,20.0,22.0,0.909,5.0,32.0,37.0,25.0,6.0,5.0,7.0,18.0,0.55,0.494,0.381,0.262,11.6,74.4,43.0,69.4,6.4,8.9,7.0,100.0,110.0,111.1,8.0,18.0,1.0,3.0,6.0,1.0,9.0,9.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,4.0,25.0,8.0,1.25,1.25,0.75,0.529,56.3,25.6,28.1,32.1,3.1,10.7,18.4,32.7,243.0,120.0,CHI,103,1,2022,True,66.10000000000001,76.6
5473,240.0,36.0,84.0,0.429,11.0,32.0,0.344,20.0,22.0,0.909,5.0,32.0,37.0,25.0,6.0,5.0,7.0,18.0,0.55,0.494,0.381,0.262,11.6,74.4,43.0,69.4,6.4,8.9,7.0,100.0,110.0,111.1,8.0,18.0,1.0,3.0,6.0,1.0,9.0,9.0,1.0,3.0,8.0,8.0,6.0,2.0,2.0,3.0,4.0,25.0,8.0,1.25,1.25,0.75,0.529,56.3,25.6,28.1,32.1,3.1,10.7,18.4,32.7,243.0,120.0,CHI,103,1,39.0,85.0,0.459,11.0,29.0,0.379,15.0,20.0,0.75,11.0,38.0,49.0,16.0,5.0,7.0,13.0,21.0,0.554,0.524,0.341,0.235,25.6,88.4,57.0,41.0,5.3,13.5,12.2,100.0,111.1,110.0,8.0,15.0,1.0,5.0,8.0,0.833,7.0,10.0,1.0,4.0,12.0,16.0,9.0,2.0,3.0,4.0,4.0,21.0,5.0,1.025,1.0,0.571,0.909,23.3,38.3,25.5,35.4,4.0,14.4,33.3,30.1,212.0,115.0,NYK,104,0,2022,False,76.6,66.10000000000001
5474,240.0,39.0,88.0,0.443,12.0,30.0,0.4,9.0,15.0,0.6,11.0,37.0,48.0,21.0,6.0,11.0,14.0,16.0,0.523,0.511,0.341,0.17,23.4,80.4,51.6,53.8,6.3,25.0,12.9,100.0,103.2,108.4,10.0,17.0,1.0,5.0,7.0,0.714,3.0,4.0,1.0,6.0,8.0,13.0,8.0,2.0,2.0,3.0,3.0,23.0,16.0,0.938,1.0,0.875,4.0,17.1,43.3,21.4,42.3,3.7,17.9,26.6,25.5,135.0,116.0,SAS,99,0,41.0,89.0,0.461,18.0,45.0,0.4,4.0,13.0,0.308,9.0,36.0,45.0,18.0,4.0,7.0,12.0,19.0,0.549,0.562,0.506,0.146,19.6,76.6,48.4,43.9,4.2,12.1,11.2,100.0,108.4,103.2,11.0,19.0,0.579,4.0,8.0,0.5,1.0,3.0,0.5,3.0,7.0,10.0,5.0,2.0,6.0,7.0,5.0,25.0,24.0,0.75,0.75,1.0,0.333,10.7,29.9,17.6,28.2,3.1,16.9,25.6,35.8,166.0,110.0,DAL,104,1,2022,False,71.6,63.6
5475,240.0,41.0,89.0,0.461,18.0,45.0,0.4,4.0,13.0,0.308,9.0,36.0,45.0,18.0,4.0,7.0,12.0,19.0,0.549,0.562,0.506,0.146,19.6,76.6,48.4,43.9,4.2,12.1,11.2,100.0,108.4,103.2,11.0,19.0,0.579,4.0,8.0,0.5,1.0,3.0,0.5,3.0,7.0,10.0,5.0,2.0,6.0,7.0,5.0,25.0,24.0,0.75,0.75,1.0,0.333,10.7,29.9,17.6,28.2,3.1,16.9,25.6,35.8,166.0,110.0,DAL,104,1,39.0,88.0,0.443,12.0,30.0,0.4,9.0,15.0,0.6,11.0,37.0,48.0,21.0,6.0,11.0,14.0,16.0,0.523,0.511,0.341,0.17,23.4,80.4,51.6,53.8,6.3,25.0,12.9,100.0,103.2,108.4,10.0,17.0,1.0,5.0,7.0,0.714,3.0,4.0,1.0,6.0,8.0,13.0,8.0,2.0,2.0,3.0,3.0,23.0,16.0,0.938,1.0,0.875,4.0,17.1,43.3,21.4,42.3,3.7,17.9,26.6,25.5,135.0,116.0,SAS,99,0,2022,True,63.6,71.6
5476,265.0,39.0,97.0,0.402,12.0,48.0,0.25,14.0,14.0,1.0,10.0,41.0,51.0,25.0,17.0,9.0,17.0,14.0,0.504,0.464,0.495,0.144,19.6,85.4,51.5,64.1,15.7,18.0,14.1,100.0,96.2,93.4,11.0,22.0,0.667,5.0,11.0,0.455,6.0,6.0,1.0,3.0,7.0,9.0,5.0,4.0,3.0,5.0,4.0,30.0,14.0,0.773,0.667,0.778,0.667,14.6,22.7,17.6,37.0,6.5,10.1,27.9,31.4,126.0,101.0,MEM,104,0,39.0,90.0,0.433,14.0,40.0,0.35,9.0,12.0,0.75,7.0,41.0,48.0,29.0,8.0,7.0,22.0,17.0,0.53,0.511,0.444,0.133,14.6,80.4,48.5,74.4,7.4,14.3,18.8,100.0,93.4,96.2,11.0,29.0,1.0,7.0,20.0,0.667,7.0,7.0,1.0,2.0,11.0,12.0,8.0,3.0,5.0,6.0,3.0,36.0,12.0,1.0,1.0,0.75,0.4,12.7,30.4,17.1,42.3,3.9,14.4,100.0,41.2,213.0,107.0,GSW,101,1,2022,True,83.7,87.0
5477,265.0,39.0,90.0,0.433,14.0,40.0,0.35,9.0,12.0,0.75,7.0,41.0,48.0,29.0,8.0,7.0,22.0,17.0,0.53,0.511,0.444,0.133,14.6,80.4,48.5,74.4,7.4,14.3,18.8,100.0,93.4,96.2,11.0,29.0,1.0,7.0,20.0,0.667,7.0,7.0,1.0,2.0,11.0,12.0,8.0,3.0,5.0,6.0,3.0,36.0,12.0,1.0,1.0,0.75,0.4,12.7,30.4,17.1,42.3,3.9,14.4,100.0,41.2,213.0,107.0,GSW,101,1,39.0,97.0,0.402,12.0,48.0,0.25,14.0,14.0,1.0,10.0,41.0,51.0,25.0,17.0,9.0,17.0,14.0,0.504,0.464,0.495,0.144,19.6,85.4,51.5,64.1,15.7,18.0,14.1,100.0,96.2,93.4,11.0,22.0,0.667,5.0,11.0,0.455,6.0,6.0,1.0,3.0,7.0,9.0,5.0,4.0,3.0,5.0,4.0,30.0,14.0,0.773,0.667,0.778,0.667,14.6,22.7,17.6,37.0,6.5,10.1,27.9,31.4,126.0,101.0,MEM,104,0,2022,False,87.0,83.7
5478,240.0,41.0,85.0,0.482,16.0,46.0,0.348,24.0,30.0,0.8,10.0,48.0,58.0,24.0,8.0,4.0,16.0,23.0,0.621,0.576,0.541,0.353,26.3,78.7,58.6,58.5,8.0,7.8,14.0,100.0,121.3,90.4,6.0,16.0,1.0,4.0,11.0,0.667,7.0,8.0,1.0,3.0,13.0,14.0,6.0,2.0,2.0,2.0,4.0,19.0,25.0,1.0,1.0,1.0,1.143,17.9,36.6,24.3,39.8,4.1,13.2,34.0,30.7,200.0,96.0,UTA,122,0,31.0,95.0,0.326,9.0,44.0,0.205,20.0,23.0,0.87,13.0,28.0,41.0,15.0,8.0,3.0,11.0,24.0,0.433,0.374,0.463,0.242,21.3,73.7,41.4,48.4,8.0,7.7,9.5,100.0,90.4,121.3,6.0,16.0,0.667,2.0,8.0,1.0,7.0,9.0,1.0,3.0,4.0,7.0,3.0,3.0,1.0,2.0,4.0,16.0,1.0,0.75,0.75,1.0,0.667,15.5,37.9,19.4,46.5,6.0,12.3,33.3,35.2,131.0,127.0,HOU,91,1,2022,True,76.10000000000001,45.6
5479,240.0,31.0,95.0,0.326,9.0,44.0,0.205,20.0,23.0,0.87,13.0,28.0,41.0,15.0,8.0,3.0,11.0,24.0,0.433,0.374,0.463,0.242,21.3,73.7,41.4,48.4,8.0,7.7,9.5,100.0,90.4,121.3,6.0,16.0,0.667,2.0,8.0,1.0,7.0,9.0,1.0,3.0,4.0,7.0,3.0,3.0,1.0,2.0,4.0,16.0,1.0,0.75,0.75,1.0,0.667,15.5,37.9,19.4,46.5,6.0,12.3,33.3,35.2,131.0,127.0,HOU,91,1,41.0,85.0,0.482,16.0,46.0,0.348,24.0,30.0,0.8,10.0,48.0,58.0,24.0,8.0,4.0,16.0,23.0,0.621,0.576,0.541,0.353,26.3,78.7,58.6,58.5,8.0,7.8,14.0,100.0,121.3,90.4,6.0,16.0,1.0,4.0,11.0,0.667,7.0,8.0,1.0,3.0,13.0,14.0,6.0,2.0,2.0,2.0,4.0,19.0,25.0,1.0,1.0,1.0,1.143,17.9,36.6,24.3,39.8,4.1,13.2,34.0,30.7,200.0,96.0,UTA,122,0,2022,False,45.6,76.10000000000001
5480,240.0,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,2022,False,92.80000000000001,74.5
5481,240.0,38.0,76.0,0.5,12.0,27.0,0.444,22.0,24.0,0.917,6.0,40.0,46.0,22.0,7.0,9.0,20.0,23.0,0.635,0.579,0.355,0.316,18.2,80.0,55.4,57.9,7.1,19.1,18.8,100.0,112.2,104.0,8.0,19.0,0.75,2.0,5.0,1.0,13.0,15.0,1.0,5.0,13.0,18.0,6.0,3.0,2.0,4.0,6.0,30.0,19.0,0.902,0.875,1.0,0.789,23.5,40.3,33.6,62.8,9.2,7.1,66.7,43.1,181.0,111.0,PHI,110,1,35.0,86.0,0.407,13.0,39.0,0.333,19.0,27.0,0.704,10.0,27.0,37.0,22.0,11.0,4.0,12.0,22.0,0.521,0.483,0.453,0.314,20.0,81.8,44.6,62.9,11.2,8.2,10.9,100.0,104.0,112.2,7.0,14.0,0.6,4.0,9.0,0.667,7.0,8.0,1.0,3.0,5.0,6.0,4.0,4.0,1.0,2.0,5.0,19.0,17.0,0.75,0.75,0.75,1.0,17.0,30.4,16.1,27.0,6.0,5.4,40.0,37.3,137.0,121.0,DET,102,0,2022,True,74.5,92.80000000000001
5482,240.0,48.0,88.0,0.545,6.0,21.0,0.286,9.0,14.0,0.643,6.0,37.0,43.0,26.0,4.0,3.0,13.0,16.0,0.589,0.58,0.239,0.159,14.0,72.5,45.7,54.2,4.0,4.6,12.1,100.0,111.9,122.9,14.0,17.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,13.0,2.0,1.0,4.0,5.0,28.0,4.0,1.0,1.0,0.75,2.0,16.9,56.9,38.6,45.2,2.8,3.2,50.0,32.9,154.0,131.0,ATL,111,0,46.0,99.0,0.465,13.0,34.0,0.382,17.0,21.0,0.81,14.0,37.0,51.0,26.0,6.0,4.0,6.0,16.0,0.564,0.53,0.343,0.212,27.5,86.0,54.3,56.5,6.0,6.0,5.3,100.0,122.9,111.9,11.0,26.0,0.7,5.0,7.0,0.714,5.0,6.0,1.0,6.0,7.0,13.0,8.0,3.0,1.0,2.0,3.0,27.0,16.0,0.928,0.95,0.857,0.353,20.7,23.4,19.5,31.8,3.6,7.9,18.4,32.0,161.0,117.0,WAS,122,1,2022,False,72.80000000000001,93.60000000000001
5483,240.0,46.0,99.0,0.465,13.0,34.0,0.382,17.0,21.0,0.81,14.0,37.0,51.0,26.0,6.0,4.0,6.0,16.0,0.564,0.53,0.343,0.212,27.5,86.0,54.3,56.5,6.0,6.0,5.3,100.0,122.9,111.9,11.0,26.0,0.7,5.0,7.0,0.714,5.0,6.0,1.0,6.0,7.0,13.0,8.0,3.0,1.0,2.0,3.0,27.0,16.0,0.928,0.95,0.857,0.353,20.7,23.4,19.5,31.8,3.6,7.9,18.4,32.0,161.0,117.0,WAS,122,1,48.0,88.0,0.545,6.0,21.0,0.286,9.0,14.0,0.643,6.0,37.0,43.0,26.0,4.0,3.0,13.0,16.0,0.589,0.58,0.239,0.159,14.0,72.5,45.7,54.2,4.0,4.6,12.1,100.0,111.9,122.9,14.0,17.0,1.0,2.0,5.0,1.0,3.0,4.0,1.0,3.0,9.0,12.0,13.0,2.0,1.0,4.0,5.0,28.0,4.0,1.0,1.0,0.75,2.0,16.9,56.9,38.6,45.2,2.8,3.2,50.0,32.9,154.0,131.0,ATL,111,0,2022,True,93.60000000000001,72.80000000000001
5484,240.0,37.0,93.0,0.398,8.0,29.0,0.276,16.0,23.0,0.696,11.0,35.0,46.0,20.0,9.0,7.0,14.0,27.0,0.475,0.441,0.312,0.247,21.6,77.8,47.9,54.1,8.8,14.0,12.0,100.0,96.2,103.1,9.0,19.0,0.563,4.0,7.0,0.571,6.0,8.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,5.0,28.0,11.0,0.717,0.688,0.625,1.0,13.8,26.8,16.1,30.6,4.1,13.6,28.6,28.5,138.0,113.0,IND,98,0,34.0,76.0,0.447,6.0,26.0,0.231,31.0,41.0,0.756,10.0,40.0,50.0,20.0,9.0,6.0,18.0,21.0,0.558,0.487,0.342,0.539,22.2,78.4,52.1,58.8,8.8,9.4,16.1,100.0,103.1,96.2,10.0,16.0,0.7,3.0,6.0,0.5,16.0,19.0,1.0,4.0,11.0,11.0,8.0,2.0,2.0,7.0,4.0,29.0,18.0,0.814,0.75,0.75,1.75,15.2,27.7,14.8,40.4,7.3,4.3,34.1,28.6,137.0,105.0,BRK,105,1,2022,False,57.4,45.3
5485,240.0,34.0,76.0,0.447,6.0,26.0,0.231,31.0,41.0,0.756,10.0,40.0,50.0,20.0,9.0,6.0,18.0,21.0,0.558,0.487,0.342,0.539,22.2,78.4,52.1,58.8,8.8,9.4,16.1,100.0,103.1,96.2,10.0,16.0,0.7,3.0,6.0,0.5,16.0,19.0,1.0,4.0,11.0,11.0,8.0,2.0,2.0,7.0,4.0,29.0,18.0,0.814,0.75,0.75,1.75,15.2,27.7,14.8,40.4,7.3,4.3,34.1,28.6,137.0,105.0,BRK,105,1,37.0,93.0,0.398,8.0,29.0,0.276,16.0,23.0,0.696,11.0,35.0,46.0,20.0,9.0,7.0,14.0,27.0,0.475,0.441,0.312,0.247,21.6,77.8,47.9,54.1,8.8,14.0,12.0,100.0,96.2,103.1,9.0,19.0,0.563,4.0,7.0,0.571,6.0,8.0,1.0,5.0,8.0,11.0,6.0,3.0,2.0,4.0,5.0,28.0,11.0,0.717,0.688,0.625,1.0,13.8,26.8,16.1,30.6,4.1,13.6,28.6,28.5,138.0,113.0,IND,98,0,2022,True,45.3,57.4
5486,240.0,23.0,78.0,0.295,8.0,37.0,0.216,21.0,27.0,0.778,6.0,30.0,36.0,14.0,8.0,3.0,15.0,17.0,0.417,0.346,0.474,0.346,11.5,85.7,41.4,60.9,8.1,6.4,14.3,100.0,75.7,107.0,5.0,18.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,4.0,4.0,16.0,10.0,1.0,1.0,0.833,2.0,11.1,46.2,24.8,52.2,5.2,6.1,40.0,38.5,200.0,112.0,DAL,75,0,43.0,83.0,0.518,11.0,36.0,0.306,9.0,13.0,0.692,5.0,46.0,51.0,28.0,8.0,3.0,19.0,24.0,0.597,0.584,0.434,0.157,14.3,88.5,58.6,65.1,8.1,7.3,17.6,100.0,107.0,75.7,7.0,12.0,0.714,2.0,6.0,0.5,4.0,6.0,1.0,2.0,14.0,16.0,8.0,2.0,1.0,2.0,4.0,17.0,32.0,0.798,0.75,1.0,2.0,19.0,51.2,35.0,45.4,6.5,10.2,40.0,30.0,137.0,86.0,DEN,106,1,2022,False,46.8,45.6
5487,240.0,43.0,83.0,0.518,11.0,36.0,0.306,9.0,13.0,0.692,5.0,46.0,51.0,28.0,8.0,3.0,19.0,24.0,0.597,0.584,0.434,0.157,14.3,88.5,58.6,65.1,8.1,7.3,17.6,100.0,107.0,75.7,7.0,12.0,0.714,2.0,6.0,0.5,4.0,6.0,1.0,2.0,14.0,16.0,8.0,2.0,1.0,2.0,4.0,17.0,32.0,0.798,0.75,1.0,2.0,19.0,51.2,35.0,45.4,6.5,10.2,40.0,30.0,137.0,86.0,DEN,106,1,23.0,78.0,0.295,8.0,37.0,0.216,21.0,27.0,0.778,6.0,30.0,36.0,14.0,8.0,3.0,15.0,17.0,0.417,0.346,0.474,0.346,11.5,85.7,41.4,60.9,8.1,6.4,14.3,100.0,75.7,107.0,5.0,18.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,2.0,6.0,7.0,4.0,2.0,1.0,4.0,4.0,16.0,10.0,1.0,1.0,0.833,2.0,11.1,46.2,24.8,52.2,5.2,6.1,40.0,38.5,200.0,112.0,DAL,75,0,2022,True,45.6,46.8
5488,240.0,37.0,87.0,0.425,12.0,34.0,0.353,15.0,22.0,0.682,16.0,20.0,36.0,28.0,10.0,1.0,15.0,13.0,0.522,0.494,0.391,0.253,34.0,64.5,46.2,75.7,10.7,1.8,13.4,100.0,108.5,121.4,10.0,16.0,0.667,3.0,9.0,1.0,5.0,6.0,1.0,6.0,4.0,9.0,11.0,3.0,1.0,6.0,3.0,23.0,1.0,0.75,0.75,0.643,1.333,20.3,69.3,27.6,58.2,4.9,2.7,29.6,38.5,232.0,130.0,CLE,101,0,46.0,84.0,0.548,12.0,27.0,0.444,9.0,10.0,0.9,11.0,31.0,42.0,24.0,9.0,6.0,20.0,20.0,0.639,0.619,0.321,0.119,35.5,66.0,53.8,52.2,9.7,11.3,18.5,100.0,121.4,108.5,10.0,22.0,0.75,6.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,3.0,7.0,3.0,26.0,30.0,1.0,1.0,0.667,0.5,42.3,23.0,29.4,30.3,7.3,8.8,100.0,36.4,176.0,119.0,LAL,113,1,2022,False,53.8,81.49999999999999
5489,240.0,46.0,84.0,0.548,12.0,27.0,0.444,9.0,10.0,0.9,11.0,31.0,42.0,24.0,9.0,6.0,20.0,20.0,0.639,0.619,0.321,0.119,35.5,66.0,53.8,52.2,9.7,11.3,18.5,100.0,121.4,108.5,10.0,22.0,0.75,6.0,10.0,1.0,5.0,5.0,1.0,4.0,7.0,9.0,8.0,4.0,3.0,7.0,3.0,26.0,30.0,1.0,1.0,0.667,0.5,42.3,23.0,29.4,30.3,7.3,8.8,100.0,36.4,176.0,119.0,LAL,113,1,37.0,87.0,0.425,12.0,34.0,0.353,15.0,22.0,0.682,16.0,20.0,36.0,28.0,10.0,1.0,15.0,13.0,0.522,0.494,0.391,0.253,34.0,64.5,46.2,75.7,10.7,1.8,13.4,100.0,108.5,121.4,10.0,16.0,0.667,3.0,9.0,1.0,5.0,6.0,1.0,6.0,4.0,9.0,11.0,3.0,1.0,6.0,3.0,23.0,1.0,0.75,0.75,0.643,1.333,20.3,69.3,27.6,58.2,4.9,2.7,29.6,38.5,232.0,130.0,CLE,101,0,2022,True,81.49999999999999,53.8
5490,240.0,35.0,90.0,0.389,13.0,37.0,0.351,16.0,22.0,0.727,11.0,26.0,37.0,21.0,8.0,6.0,11.0,17.0,0.497,0.461,0.411,0.244,20.0,61.9,38.1,60.0,8.2,10.7,9.9,100.0,102.0,117.5,9.0,21.0,0.583,5.0,9.0,0.625,5.0,6.0,1.0,3.0,7.0,8.0,6.0,3.0,2.0,4.0,3.0,23.0,-4.0,0.724,0.708,0.667,4.0,14.3,21.4,13.5,30.0,4.4,7.7,27.6,30.5,149.0,128.0,CHA,99,0,43.0,91.0,0.473,9.0,35.0,0.257,19.0,19.0,1.0,16.0,44.0,60.0,23.0,6.0,3.0,17.0,20.0,0.574,0.522,0.385,0.209,38.1,80.0,61.9,53.5,6.2,5.7,14.6,100.0,117.5,102.0,12.0,19.0,0.692,4.0,11.0,0.667,7.0,7.0,1.0,5.0,15.0,19.0,6.0,2.0,1.0,5.0,3.0,32.0,22.0,0.881,0.846,1.0,0.375,15.7,38.0,26.3,30.7,2.8,2.5,100.0,29.5,154.0,109.0,MIA,114,1,2022,False,43.89999999999999,63.900000000000006
5491,240.0,43.0,91.0,0.473,9.0,35.0,0.257,19.0,19.0,1.0,16.0,44.0,60.0,23.0,6.0,3.0,17.0,20.0,0.574,0.522,0.385,0.209,38.1,80.0,61.9,53.5,6.2,5.7,14.6,100.0,117.5,102.0,12.0,19.0,0.692,4.0,11.0,0.667,7.0,7.0,1.0,5.0,15.0,19.0,6.0,2.0,1.0,5.0,3.0,32.0,22.0,0.881,0.846,1.0,0.375,15.7,38.0,26.3,30.7,2.8,2.5,100.0,29.5,154.0,109.0,MIA,114,1,35.0,90.0,0.389,13.0,37.0,0.351,16.0,22.0,0.727,11.0,26.0,37.0,21.0,8.0,6.0,11.0,17.0,0.497,0.461,0.411,0.244,20.0,61.9,38.1,60.0,8.2,10.7,9.9,100.0,102.0,117.5,9.0,21.0,0.583,5.0,9.0,0.625,5.0,6.0,1.0,3.0,7.0,8.0,6.0,3.0,2.0,4.0,3.0,23.0,-4.0,0.724,0.708,0.667,4.0,14.3,21.4,13.5,30.0,4.4,7.7,27.6,30.5,149.0,128.0,CHA,99,0,2022,True,63.900000000000006,43.89999999999999
5492,240.0,40.0,80.0,0.5,9.0,27.0,0.333,24.0,25.0,0.96,3.0,42.0,45.0,19.0,4.0,5.0,14.0,20.0,0.621,0.556,0.338,0.313,7.7,76.4,47.9,47.5,3.9,7.8,13.3,100.0,110.5,106.6,9.0,21.0,0.875,3.0,7.0,0.667,7.0,7.0,1.0,1.0,11.0,12.0,8.0,2.0,2.0,4.0,4.0,23.0,10.0,0.948,0.875,0.778,0.875,3.9,26.1,16.6,41.8,3.2,9.3,37.5,34.0,178.0,111.0,SAC,113,0,42.0,98.0,0.429,9.0,34.0,0.265,16.0,25.0,0.64,13.0,36.0,49.0,18.0,9.0,6.0,10.0,22.0,0.5,0.474,0.347,0.255,23.6,92.3,52.1,42.9,8.8,11.3,8.4,100.0,106.6,110.5,10.0,22.0,0.714,4.0,11.0,0.5,4.0,6.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,5.0,6.0,24.0,6.0,0.721,0.75,1.0,1.0,18.6,50.4,21.8,26.9,3.8,6.4,25.0,29.1,172.0,118.0,NOP,109,1,2022,True,45.50000000000001,91.0
