,Team,Season Year,Player 01,Player 02,Player 03,Player 04,Player 05,Player 06,Player 07,Player 08,Player 09,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15
5900,UTA,2021,Rudy Gobert,Donovan Mitchell,Bojan Bogdanović,Royce O'Neale,Mike Conley,Jordan Clarkson,Joe Ingles,Derrick Favors,Georges Niang,Miye Oni,,,,,
5901,OKC,2021,Shai Gilgeous-Alexander,Darius Bazley,Luguentz Dort,Al Horford,George Hill,Hamidou Diallo,Théo Maledon,Mike Muscala,Aleksej Pokusevski,Kenrich Williams,,,,,
5902,NYK,2021,Julius Randle,Reggie Bullock,RJ Barrett,Elfrid Payton,Mitchell Robinson,Nerlens Noel,Kevin Knox,Frank Ntilikina,,,,,,,
5903,CLE,2021,Larry Nance Jr.,Collin Sexton,Darius Garland,Andre Drummond,Cedi Osman,Damyean Dotson,JaVale McGee,Dante Exum,Dean Wade,,,,,,
5904,GSW,2021,Andrew Wiggins,Stephen Curry,Kelly Oubre Jr.,Juan Toscano-Anderson,James Wiseman,Kevon Looney,Damion Lee,Brad Wanamaker,Eric Paschall,Mychal Mulder,Jordan Poole,,,,
5905,DET,2021,Jerami Grant,Josh Jackson,Mason Plumlee,Blake Griffin,Killian Hayes,Delon Wright,Derrick Rose,Isaiah Stewart,Saddiq Bey,Svi Mykhailiuk,Sekou Doumbouya,,,,
5906,BOS,2021,Jayson Tatum,Jaylen Brown,Marcus Smart,Tristan Thompson,Daniel Theis,Payton Pritchard,Javonte Green,Jeff Teague,Robert Williams,Grant Williams,,,,,
5907,IND,2021,Domantas Sabonis,Malcolm Brogdon,Victor Oladipo,Myles Turner,T.J. Warren,Justin Holiday,Doug McDermott,Aaron Holiday,T.J. McConnell,,,,,,
5908,MIN,2021,D'Angelo Russell,Malik Beasley,Ricky Rubio,Jarrett Culver,Naz Reid,Anthony Edwards,Juancho Hernangómez,Jordan McLaughlin,Jarred Vanderbilt,Jake Layman,Ed Davis,Jaden McDaniels,,,
5909,LAC,2021,Paul George,Luke Kennard,Nicolas Batum,Patrick Beverley,Serge Ibaka,Reggie Jackson,Terance Mann,Lou Williams,Ivica Zubac,Amir Coffey,Mfiondu Kabengele,Daniel Oturu,,,
5910,MIL,2021,Jrue Holiday,Khris Middleton,Giannis Antetokounmpo,Donte DiVincenzo,Brook Lopez,Bobby Portis,D.J. Augustin,Thanasis Antetokounmpo,Bryn Forbes,Pat Connaughton,Jordan Nwora,D.J. Wilson,Sam Merrill,,
5911,MIA,2021,Tyler Herro,Bam Adebayo,Duncan Robinson,Maurice Harkless,Meyers Leonard,Kendrick Nunn,KZ Okpala,Kelly Olynyk,Avery Bradley,Precious Achiuwa,Max Strus,Goran Dragić,Chris Silva,,
5912,ORL,2021,Nikola Vučević,Evan Fournier,Markelle Fultz,Dwayne Bacon,Aaron Gordon,Terrence Ross,Michael Carter-Williams,Chuma Okeke,Cole Anthony,Khem Birch,,,,,
5913,OKC,2021,Shai Gilgeous-Alexander,Justin Jackson,Luguentz Dort,Darius Bazley,Isaiah Roby,Hamidou Diallo,Théo Maledon,Mike Muscala,Aleksej Pokusevski,Kenrich Williams,,,,,
5914,TOR,2021,Kyle Lowry,Fred VanVleet,OG Anunoby,Pascal Siakam,Aron Baynes,Stanley Johnson,Alex Len,Norman Powell,Matt Thomas,Chris Boucher,,,,,
5915,PHI,2021,Joel Embiid,Tobias Harris,Ben Simmons,Seth Curry,Danny Green,Shake Milton,Matisse Thybulle,Mike Scott,Dwight Howard,Tyrese Maxey,,,,,
5916,NOP,2021,Zion Williamson,Brandon Ingram,Eric Bledsoe,Steven Adams,Lonzo Ball,Josh Hart,Nickeil Alexander-Walker,J.J. Redick,Nicolò Melli,Jaxson Hayes,Kira Lewis Jr.,Sindarius Thornwell,Willy Hernangómez,,
5917,PHO,2021,Mikal Bridges,Deandre Ayton,Devin Booker,Chris Paul,Jae Crowder,Cameron Payne,Cameron Johnson,Jevon Carter,Dario Šarić,Langston Galloway,Frank Kaminsky,Damian Jones,E'Twaun Moore,Ty-Shon Alexander,
5918,DEN,2021,Michael Porter Jr.,Nikola Jokić,Monte Morris,Gary Harris,Paul Millsap,Will Barton,PJ Dozier,Facundo Campazzo,Isaiah Hartenstein,Bol Bol,,,,,
5919,SAC,2021,De'Aaron Fox,Buddy Hield,Harrison Barnes,Richaun Holmes,Marvin Bagley III,Tyrese Haliburton,Cory Joseph,Nemanja Bjelica,Hassan Whiteside,,,,,,
5920,CHI,2021,Zach LaVine,Coby White,Wendell Carter Jr.,Patrick Williams,Lauri Markkanen,Otto Porter Jr.,Garrett Temple,Tomáš Satoranský,Daniel Gafford,Chandler Hutchison,,,,,
5921,WAS,2021,Russell Westbrook,Bradley Beal,Thomas Bryant,Deni Avdija,Isaac Bonga,Dāvis Bertāns,Ish Smith,Raul Neto,Robin Lopez,Troy Brown Jr.,Anthony Gill,,,,
5922,MEM,2021,Kyle Anderson,Dillon Brooks,Jonas Valančiūnas,Tyus Jones,Grayson Allen,Desmond Bane,Brandon Clarke,Gorgui Dieng,John Konchar,Sean McDermott,,,,,
5923,BOS,2021,Jaylen Brown,Marcus Smart,Jayson Tatum,Jeff Teague,Daniel Theis,Robert Williams,Payton Pritchard,Grant Williams,Aaron Nesmith,Semi Ojeleye,Carsen Edwards,Tremont Waters,Tacko Fall,,
5924,ATL,2021,De'Andre Hunter,Cam Reddish,Trae Young,John Collins,Clint Capela,Bogdan Bogdanović,Kevin Huerter,Solomon Hill,Rajon Rondo,Bruno Fernando,Danilo Gallinari,,,,
5925,BRK,2021,Kevin Durant,Kyrie Irving,Joe Harris,Timothé Luwawu-Cabarrot,DeAndre Jordan,Jarrett Allen,Caris LeVert,Taurean Prince,Landry Shamet,Jeff Green,,,,,
5926,CHO,2021,Gordon Hayward,Terry Rozier,Bismack Biyombo,Devonte' Graham,P.J. Washington,Miles Bridges,LaMelo Ball,Jalen McDaniels,Caleb Martin,Cody Martin,Vernon Carey Jr.,Nick Richards,,,
5927,DAL,2021,Tim Hardaway Jr.,Josh Richardson,Dwight Powell,Dorian Finney-Smith,Luka Dončić,Maxi Kleber,Jalen Brunson,Trey Burke,James Johnson,Josh Green,Willie Cauley-Stein,Wes Iwundu,Boban Marjanović,Tyrell Terry,
5928,POR,2021,Derrick Jones Jr.,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkić,Enes Freedom,Carmelo Anthony,Rodney Hood,Anfernee Simons,Harry Giles,Keljin Blevins,CJ Elleby,,,
5929,LAC,2021,Kawhi Leonard,Paul George,Nicolas Batum,Serge Ibaka,Patrick Beverley,Reggie Jackson,Lou Williams,Luke Kennard,Ivica Zubac,Patrick Patterson,Terance Mann,Mfiondu Kabengele,Amir Coffey,Daniel Oturu,
5930,MIL,2021,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Donte DiVincenzo,Brook Lopez,Bobby Portis,Pat Connaughton,Bryn Forbes,D.J. Augustin,Thanasis Antetokounmpo,,,,,
5931,MIA,2021,Tyler Herro,Bam Adebayo,Avery Bradley,Duncan Robinson,Andre Iguodala,Kelly Olynyk,Goran Dragić,Gabe Vincent,Precious Achiuwa,Kendrick Nunn,,,,,
5932,LAL,2021,LeBron James,Dennis Schröder,Anthony Davis,Kentavious Caldwell-Pope,Marc Gasol,Kyle Kuzma,Montrezl Harrell,Wesley Matthews,Markieff Morris,Quinn Cook,Jared Dudley,Alfonzo McKinnie,,,
5933,SAS,2021,DeMar DeRozan,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,Jakob Poeltl,Rudy Gay,Drew Eubanks,Patty Mills,Devin Vassell,Tre Jones,Keita Bates-Diop,Luka Šamanić,,,
5934,SAC,2021,Buddy Hield,Harrison Barnes,Richaun Holmes,De'Aaron Fox,Marvin Bagley III,Tyrese Haliburton,Cory Joseph,Nemanja Bjelica,Hassan Whiteside,,,,,,
5935,HOU,2021,James Harden,John Wall,P.J. Tucker,Christian Wood,Danuel House Jr.,Eric Gordon,Jae'Sean Tate,DeMarcus Cousins,Sterling Brown,,,,,,
5936,CLE,2021,Darius Garland,Collin Sexton,Larry Nance Jr.,Dante Exum,Andre Drummond,Cedi Osman,Damyean Dotson,JaVale McGee,Thon Maker,Dean Wade,Marques Bolden,Lamar Stevens,,,
5937,IND,2021,Domantas Sabonis,Malcolm Brogdon,Victor Oladipo,Myles Turner,Aaron Holiday,Doug McDermott,Justin Holiday,Kelan Martin,T.J. McConnell,Edmond Sumner,Jalen Lecque,Cassius Stanley,JaKarr Sampson,,
5938,NOP,2021,Lonzo Ball,Steven Adams,Brandon Ingram,Eric Bledsoe,Zion Williamson,Josh Hart,Nickeil Alexander-Walker,J.J. Redick,Nicolò Melli,Jaxson Hayes,Kira Lewis Jr.,Sindarius Thornwell,,,
5939,OKC,2021,Shai Gilgeous-Alexander,Darius Bazley,Al Horford,George Hill,Luguentz Dort,Théo Maledon,Aleksej Pokusevski,Isaiah Roby,Hamidou Diallo,Mike Muscala,Josh Hall,Kenrich Williams,Moses Brown,,
5940,PHI,2021,Joel Embiid,Tobias Harris,Seth Curry,Ben Simmons,Danny Green,Shake Milton,Tyrese Maxey,Matisse Thybulle,Mike Scott,Dwight Howard,Vincent Poirier,Isaiah Joe,Dakota Mathias,Terrance Ferguson,
5941,ORL,2021,Dwayne Bacon,Markelle Fultz,Nikola Vučević,Aaron Gordon,Evan Fournier,Cole Anthony,Michael Carter-Williams,Khem Birch,Karim Mané,Chuma Okeke,Gary Clark,Jordan Bone,,,
5942,NYK,2021,Reggie Bullock,Julius Randle,RJ Barrett,Mitchell Robinson,Elfrid Payton,Kevin Knox,Austin Rivers,Nerlens Noel,Jared Harper,Theo Pinson,,,,,
5943,TOR,2021,Kyle Lowry,Fred VanVleet,OG Anunoby,Norman Powell,Aron Baynes,Chris Boucher,Terence Davis,Stanley Johnson,Alex Len,Yuta Watanabe,DeAndre' Bembry,Malachi Flynn,Paul Watson,,
5944,PHO,2021,Jae Crowder,Mikal Bridges,Devin Booker,Chris Paul,Deandre Ayton,Cameron Payne,Dario Šarić,Cameron Johnson,Jevon Carter,Langston Galloway,Frank Kaminsky,,,,
5945,UTA,2021,Donovan Mitchell,Mike Conley,Royce O'Neale,Rudy Gobert,Bojan Bogdanović,Joe Ingles,Jordan Clarkson,Derrick Favors,Georges Niang,,,,,,
5946,CHI,2021,Coby White,Zach LaVine,Otto Porter Jr.,Wendell Carter Jr.,Patrick Williams,Garrett Temple,Thaddeus Young,Daniel Gafford,Denzel Valentine,,,,,,
5947,WAS,2021,Russell Westbrook,Bradley Beal,Thomas Bryant,Rui Hachimura,Deni Avdija,Raul Neto,Dāvis Bertāns,Troy Brown Jr.,Ish Smith,Moritz Wagner,Robin Lopez,,,,
5948,ATL,2021,Trae Young,Cam Reddish,De'Andre Hunter,Clint Capela,John Collins,Bogdan Bogdanović,Solomon Hill,Kevin Huerter,Brandon Goodwin,Bruno Fernando,,,,,
5949,BRK,2021,Kevin Durant,Kyrie Irving,Joe Harris,Timothé Luwawu-Cabarrot,DeAndre Jordan,Caris LeVert,Jarrett Allen,Landry Shamet,Taurean Prince,Jeff Green,Bruce Brown,Chris Chiozza,Rodions Kurucs,Reggie Perry,Tyler Johnson
5950,MEM,2021,Brandon Clarke,Kyle Anderson,Tyus Jones,Dillon Brooks,Jonas Valančiūnas,Desmond Bane,John Konchar,Gorgui Dieng,Sean McDermott,,,,,,
5951,CHO,2021,Bismack Biyombo,Terry Rozier,Gordon Hayward,Devonte' Graham,P.J. Washington,LaMelo Ball,Miles Bridges,Caleb Martin,Jalen McDaniels,Cody Martin,Nick Richards,,,,
5952,MIA,2021,Bam Adebayo,Duncan Robinson,Tyler Herro,Jimmy Butler,Andre Iguodala,Kelly Olynyk,Goran Dragić,Avery Bradley,Precious Achiuwa,Maurice Harkless,Kendrick Nunn,,,,
5953,DAL,2021,Tim Hardaway Jr.,Luka Dončić,Josh Richardson,Dwight Powell,Dorian Finney-Smith,Maxi Kleber,Trey Burke,James Johnson,Jalen Brunson,Willie Cauley-Stein,,,,,
5954,PHO,2021,Deandre Ayton,Mikal Bridges,Devin Booker,Chris Paul,Jae Crowder,Cameron Johnson,Cameron Payne,Jevon Carter,Frank Kaminsky,Langston Galloway,,,,,
5955,DEN,2021,Jamal Murray,Will Barton,Gary Harris,Nikola Jokić,Paul Millsap,Monte Morris,PJ Dozier,JaMychal Green,Isaiah Hartenstein,Facundo Campazzo,R.J. Hampton,,,,
5956,BOS,2021,Marcus Smart,Jaylen Brown,Jayson Tatum,Tristan Thompson,Daniel Theis,Jeff Teague,Grant Williams,Payton Pritchard,Robert Williams,Semi Ojeleye,Carsen Edwards,,,,
5957,DET,2021,Jerami Grant,Saddiq Bey,Mason Plumlee,Josh Jackson,Killian Hayes,Derrick Rose,Delon Wright,Isaiah Stewart,Svi Mykhailiuk,Sekou Doumbouya,,,,,
5958,POR,2021,Robert Covington,Damian Lillard,CJ McCollum,Derrick Jones Jr.,Jusuf Nurkić,Carmelo Anthony,Anfernee Simons,Harry Giles,Enes Freedom,Rodney Hood,Keljin Blevins,CJ Elleby,,,
5959,GSW,2021,Stephen Curry,Andrew Wiggins,Kelly Oubre Jr.,James Wiseman,Draymond Green,Juan Toscano-Anderson,Kent Bazemore,Eric Paschall,Damion Lee,Brad Wanamaker,Kevon Looney,Mychal Mulder,Jordan Poole,,
5960,CHI,2021,Coby White,Zach LaVine,Patrick Williams,Wendell Carter Jr.,Otto Porter Jr.,Thaddeus Young,Denzel Valentine,Garrett Temple,Daniel Gafford,Adam Mokoka,Devon Dotson,Luke Kornet,Cristiano Felício,,
5961,MIL,2021,Giannis Antetokounmpo,Jrue Holiday,Khris Middleton,Donte DiVincenzo,Brook Lopez,Bobby Portis,Bryn Forbes,D.J. Augustin,Pat Connaughton,Thanasis Antetokounmpo,Jordan Nwora,Sam Merrill,D.J. Wilson,,
5962,WAS,2021,Bradley Beal,Deni Avdija,Raul Neto,Thomas Bryant,Rui Hachimura,Jerome Robinson,Ish Smith,Robin Lopez,Dāvis Bertāns,Troy Brown Jr.,Garrison Mathews,Anžejs Pasečņiks,Isaac Bonga,Anthony Gill,
5963,MIN,2021,Malik Beasley,D'Angelo Russell,Ricky Rubio,Naz Reid,Jarrett Culver,Anthony Edwards,Jordan McLaughlin,Ed Davis,Jake Layman,Juancho Hernangómez,Jarred Vanderbilt,Jaden McDaniels,,,
5964,LAL,2021,LeBron James,Anthony Davis,Dennis Schröder,Marc Gasol,Kentavious Caldwell-Pope,Wesley Matthews,Kyle Kuzma,Montrezl Harrell,Talen Horton-Tucker,Markieff Morris,,,,,
5965,SAS,2021,DeMar DeRozan,Keldon Johnson,Dejounte Murray,Lonnie Walker IV,Jakob Poeltl,Patty Mills,Rudy Gay,Drew Eubanks,Derrick White,,,,,,
5966,LAC,2021,Kawhi Leonard,Paul George,Nicolas Batum,Serge Ibaka,Patrick Beverley,Lou Williams,Luke Kennard,Ivica Zubac,Terance Mann,Reggie Jackson,,,,,
5967,UTA,2021,Donovan Mitchell,Mike Conley,Royce O'Neale,Bojan Bogdanović,Rudy Gobert,Joe Ingles,Derrick Favors,Jordan Clarkson,Georges Niang,,,,,,
5968,CLE,2021,Larry Nance Jr.,Collin Sexton,Dante Exum,Darius Garland,Andre Drummond,Cedi Osman,JaVale McGee,Damyean Dotson,Dean Wade,Thon Maker,,,,,
5969,ATL,2021,John Collins,Trae Young,De'Andre Hunter,Clint Capela,Cam Reddish,Kevin Huerter,Bogdan Bogdanović,Brandon Goodwin,Solomon Hill,Bruno Fernando,,,,,
5970,SAC,2021,Harrison Barnes,Buddy Hield,De'Aaron Fox,Richaun Holmes,Marvin Bagley III,Cory Joseph,Glenn Robinson III,Nemanja Bjelica,Kyle Guy,,,,,,
5971,HOU,2021,John Wall,Danuel House Jr.,Christian Wood,P.J. Tucker,Eric Gordon,Sterling Brown,Jae'Sean Tate,DeMarcus Cousins,David Nwaba,,,,,,
5972,NYK,2021,RJ Barrett,Julius Randle,Elfrid Payton,Reggie Bullock,Mitchell Robinson,Austin Rivers,Nerlens Noel,Kevin Knox,Immanuel Quickley,,,,,,
5973,IND,2021,Malcolm Brogdon,Domantas Sabonis,Victor Oladipo,Myles Turner,Aaron Holiday,Justin Holiday,Doug McDermott,T.J. McConnell,Kelan Martin,,,,,,
5974,TOR,2021,Fred VanVleet,Kyle Lowry,OG Anunoby,Pascal Siakam,Aron Baynes,Chris Boucher,Norman Powell,Stanley Johnson,Alex Len,Terence Davis,,,,,
5975,NOP,2021,Brandon Ingram,Lonzo Ball,Zion Williamson,Steven Adams,Eric Bledsoe,Josh Hart,J.J. Redick,Jaxson Hayes,Nickeil Alexander-Walker,Nicolò Melli,,,,,
5976,OKC,2021,Shai Gilgeous-Alexander,Darius Bazley,Luguentz Dort,Al Horford,George Hill,Mike Muscala,Théo Maledon,Hamidou Diallo,Kenrich Williams,Aleksej Pokusevski,,,,,
5977,ORL,2021,Nikola Vučević,Markelle Fultz,Michael Carter-Williams,Dwayne Bacon,Aaron Gordon,Terrence Ross,Gary Clark,Cole Anthony,Khem Birch,,,,,,
5978,CHO,2021,Gordon Hayward,Terry Rozier,Bismack Biyombo,Devonte' Graham,P.J. Washington,LaMelo Ball,Miles Bridges,Caleb Martin,Jalen McDaniels,,,,,,
5979,PHI,2021,Tobias Harris,Joel Embiid,Ben Simmons,Seth Curry,Danny Green,Shake Milton,Tyrese Maxey,Matisse Thybulle,Dwight Howard,,,,,,
5980,WAS,2021,Russell Westbrook,Bradley Beal,Rui Hachimura,Thomas Bryant,Deni Avdija,Dāvis Bertāns,Robin Lopez,Raul Neto,Jerome Robinson,Ish Smith,,,,,
5981,BRK,2021,Kyrie Irving,Kevin Durant,Joe Harris,Timothé Luwawu-Cabarrot,DeAndre Jordan,Caris LeVert,Jarrett Allen,Landry Shamet,Jeff Green,Taurean Prince,,,,,
5982,DAL,2021,Jalen Brunson,Josh Richardson,Dorian Finney-Smith,Tim Hardaway Jr.,Dwight Powell,Maxi Kleber,Trey Burke,James Johnson,Willie Cauley-Stein,Boban Marjanović,,,,,
5983,CHI,2021,Zach LaVine,Coby White,Otto Porter Jr.,Patrick Williams,Wendell Carter Jr.,Thaddeus Young,Garrett Temple,Daniel Gafford,Denzel Valentine,,,,,,
5984,BOS,2021,Jayson Tatum,Jaylen Brown,Marcus Smart,Tristan Thompson,Daniel Theis,Payton Pritchard,Semi Ojeleye,Robert Williams,Jeff Teague,,,,,,
5985,DET,2021,Jerami Grant,Blake Griffin,Mason Plumlee,Killian Hayes,Josh Jackson,Derrick Rose,Saddiq Bey,Delon Wright,Isaiah Stewart,Svi Mykhailiuk,Sekou Doumbouya,Jahlil Okafor,,,
5986,POR,2021,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkić,Derrick Jones Jr.,Gary Trent Jr.,Carmelo Anthony,Enes Freedom,Anfernee Simons,,,,,,
5987,GSW,2021,Stephen Curry,Andrew Wiggins,Kelly Oubre Jr.,Draymond Green,James Wiseman,Kent Bazemore,Kevon Looney,Damion Lee,Eric Paschall,Brad Wanamaker,Juan Toscano-Anderson,,,,
5988,LAL,2021,Anthony Davis,LeBron James,Dennis Schröder,Kyle Kuzma,Marc Gasol,Wesley Matthews,Talen Horton-Tucker,Montrezl Harrell,Markieff Morris,Alfonzo McKinnie,Quinn Cook,Jared Dudley,,,
5989,MEM,2021,Kyle Anderson,Tyus Jones,Dillon Brooks,Brandon Clarke,Jonas Valančiūnas,Desmond Bane,Gorgui Dieng,Xavier Tillman Sr.,John Konchar,Grayson Allen,,,,,
5990,DEN,2021,Jamal Murray,Nikola Jokić,Paul Millsap,Gary Harris,Will Barton,Monte Morris,JaMychal Green,Facundo Campazzo,PJ Dozier,,,,,,
5991,MIN,2021,Malik Beasley,D'Angelo Russell,Jarrett Culver,Juancho Hernangómez,Ed Davis,Naz Reid,Anthony Edwards,Jake Layman,Ricky Rubio,Jordan McLaughlin,,,,,
5992,LAC,2021,Paul George,Kawhi Leonard,Nicolas Batum,Patrick Beverley,Serge Ibaka,Luke Kennard,Ivica Zubac,Lou Williams,Reggie Jackson,,,,,,
5993,PHO,2021,Devin Booker,Mikal Bridges,Chris Paul,Jae Crowder,Deandre Ayton,Cameron Johnson,Dario Šarić,Cameron Payne,Langston Galloway,Jevon Carter,,,,,
5994,UTA,2021,Royce O'Neale,Donovan Mitchell,Rudy Gobert,Bojan Bogdanović,Mike Conley,Jordan Clarkson,Joe Ingles,Derrick Favors,Georges Niang,Miye Oni,Shaquille Harrison,Udoka Azubuike,Elijah Hughes,Juwan Morgan,
5995,SAS,2021,Keldon Johnson,DeMar DeRozan,Dejounte Murray,Jakob Poeltl,Lonnie Walker IV,Rudy Gay,Devin Vassell,Patty Mills,Trey Lyles,Drew Eubanks,Tre Jones,Luka Šamanić,,,
5996,NYK,2021,RJ Barrett,Julius Randle,Elfrid Payton,Mitchell Robinson,Reggie Bullock,Austin Rivers,Immanuel Quickley,Kevin Knox,,,,,,,
5997,ATL,2021,Trae Young,De'Andre Hunter,John Collins,Clint Capela,Cam Reddish,Kevin Huerter,Bogdan Bogdanović,Solomon Hill,Brandon Goodwin,,,,,,
5998,SAC,2021,De'Aaron Fox,Buddy Hield,Harrison Barnes,Marvin Bagley III,Richaun Holmes,Cory Joseph,Glenn Robinson III,Kyle Guy,Nemanja Bjelica,Hassan Whiteside,Justin James,Chimezie Metu,Robert Woodard II,Jahmi'us Ramsey,
5999,GSW,2021,Stephen Curry,Andrew Wiggins,Kelly Oubre Jr.,Draymond Green,James Wiseman,Eric Paschall,Damion Lee,Brad Wanamaker,Kent Bazemore,Mychal Mulder,Kevon Looney,Jordan Poole,Nico Mannion,,
6000,DAL,2021,Luka Dončić,Dorian Finney-Smith,Josh Richardson,Willie Cauley-Stein,Maxi Kleber,Tim Hardaway Jr.,James Johnson,Jalen Brunson,Dwight Powell,Trey Burke,Wes Iwundu,,,,
6001,HOU,2021,James Harden,P.J. Tucker,John Wall,Christian Wood,David Nwaba,Eric Gordon,Jae'Sean Tate,Sterling Brown,DeMarcus Cousins,Bruno Caboclo,Brodric Thomas,,,,
6002,OKC,2021,Shai Gilgeous-Alexander,Darius Bazley,Luguentz Dort,George Hill,Al Horford,Isaiah Roby,Justin Jackson,Théo Maledon,Hamidou Diallo,Mike Muscala,Kenrich Williams,Darius Miller,Josh Hall,Moses Brown,
6003,MIA,2021,Duncan Robinson,Tyler Herro,Bam Adebayo,Kelly Olynyk,Jimmy Butler,Goran Dragić,Precious Achiuwa,Avery Bradley,Andre Iguodala,Kendrick Nunn,KZ Okpala,Maurice Harkless,Chris Silva,,
6004,DET,2021,Jerami Grant,Saddiq Bey,Wayne Ellington,Mason Plumlee,Killian Hayes,Svi Mykhailiuk,Derrick Rose,Sekou Doumbouya,Isaiah Stewart,Delon Wright,Rodney McGruder,Jahlil Okafor,,,
6005,MIL,2021,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Brook Lopez,Donte DiVincenzo,Bobby Portis,Bryn Forbes,D.J. Augustin,Jordan Nwora,Thanasis Antetokounmpo,,,,,
6006,IND,2021,Malcolm Brogdon,Victor Oladipo,Domantas Sabonis,Myles Turner,Aaron Holiday,Justin Holiday,Doug McDermott,T.J. McConnell,JaKarr Sampson,,,,,,
6007,NOP,2021,Brandon Ingram,Lonzo Ball,Zion Williamson,Eric Bledsoe,Steven Adams,J.J. Redick,Josh Hart,Jaxson Hayes,Nickeil Alexander-Walker,,,,,,
6008,CLE,2021,Collin Sexton,Larry Nance Jr.,Andre Drummond,Damyean Dotson,Cedi Osman,Thon Maker,Lamar Stevens,Dean Wade,JaVale McGee,Marques Bolden,,,,,
6009,ORL,2021,Nikola Vučević,Markelle Fultz,Aaron Gordon,Dwayne Bacon,Michael Carter-Williams,Terrence Ross,Khem Birch,Cole Anthony,Gary Clark,Mo Bamba,Jordan Bone,Karim Mané,,,
6010,CHO,2021,Gordon Hayward,Terry Rozier,P.J. Washington,Devonte' Graham,Bismack Biyombo,LaMelo Ball,Miles Bridges,Caleb Martin,Jalen McDaniels,Malik Monk,Nick Richards,,,,
6011,PHI,2021,Ben Simmons,Tobias Harris,Seth Curry,Joel Embiid,Danny Green,Shake Milton,Tyrese Maxey,Dwight Howard,Matisse Thybulle,Vincent Poirier,Isaiah Joe,Dakota Mathias,Terrance Ferguson,Paul Reed,
6012,BOS,2021,Jaylen Brown,Jayson Tatum,Tremont Waters,Tristan Thompson,Daniel Theis,Payton Pritchard,Semi Ojeleye,Grant Williams,Robert Williams,Aaron Nesmith,,,,,
6013,TOR,2021,Fred VanVleet,Pascal Siakam,Kyle Lowry,OG Anunoby,Aron Baynes,Chris Boucher,Terence Davis,Norman Powell,Malachi Flynn,Stanley Johnson,Alex Len,Yuta Watanabe,Paul Watson,,
6014,UTA,2021,Donovan Mitchell,Rudy Gobert,Mike Conley,Bojan Bogdanović,Royce O'Neale,Joe Ingles,Jordan Clarkson,Derrick Favors,Miye Oni,Elijah Hughes,Udoka Azubuike,Trent Forrest,Shaquille Harrison,Georges Niang,
6015,BRK,2021,Jarrett Allen,Kyrie Irving,Bruce Brown,Taurean Prince,Jeff Green,Timothé Luwawu-Cabarrot,Joe Harris,Caris LeVert,Tyler Johnson,DeAndre Jordan,Reggie Perry,Landry Shamet,Chris Chiozza,,
6016,MIN,2021,Malik Beasley,D'Angelo Russell,Juancho Hernangómez,Jarrett Culver,Ed Davis,Anthony Edwards,Jarred Vanderbilt,Ricky Rubio,Jake Layman,Naz Reid,,,,,
6017,DEN,2021,Nikola Jokić,Will Barton,Gary Harris,Jamal Murray,Paul Millsap,Facundo Campazzo,Monte Morris,JaMychal Green,PJ Dozier,,,,,,
6018,SAS,2021,Dejounte Murray,Keldon Johnson,Lonnie Walker IV,DeMar DeRozan,LaMarcus Aldridge,Patty Mills,Rudy Gay,Jakob Poeltl,Devin Vassell,,,,,,
6019,LAC,2021,Luke Kennard,Kawhi Leonard,Nicolas Batum,Patrick Beverley,Serge Ibaka,Lou Williams,Ivica Zubac,Reggie Jackson,Terance Mann,Patrick Patterson,,,,,
6020,LAL,2021,Dennis Schröder,Anthony Davis,LeBron James,Kyle Kuzma,Marc Gasol,Wesley Matthews,Talen Horton-Tucker,Montrezl Harrell,Markieff Morris,,,,,,
6021,MEM,2021,Tyus Jones,Dillon Brooks,Kyle Anderson,Brandon Clarke,Jonas Valančiūnas,Desmond Bane,Gorgui Dieng,Xavier Tillman Sr.,De'Anthony Melton,Grayson Allen,,,,,
6022,CHI,2021,Zach LaVine,Coby White,Otto Porter Jr.,Wendell Carter Jr.,Patrick Williams,Garrett Temple,Thaddeus Young,Denzel Valentine,Daniel Gafford,,,,,,
6023,POR,2021,Damian Lillard,Robert Covington,CJ McCollum,Derrick Jones Jr.,Jusuf Nurkić,Carmelo Anthony,Gary Trent Jr.,Enes Freedom,Anfernee Simons,Harry Giles,,,,,
6024,CHO,2021,Gordon Hayward,Devonte' Graham,P.J. Washington,Terry Rozier,Bismack Biyombo,LaMelo Ball,Miles Bridges,Caleb Martin,Cody Martin,,,,,,
6025,ATL,2021,Trae Young,De'Andre Hunter,John Collins,Cam Reddish,Clint Capela,Kevin Huerter,Brandon Goodwin,Bogdan Bogdanović,Solomon Hill,Nathan Knight,,,,,
6026,LAC,2021,Paul George,Kawhi Leonard,Serge Ibaka,Patrick Beverley,Nicolas Batum,Lou Williams,Luke Kennard,Marcus Morris,Ivica Zubac,Reggie Jackson,,,,,
6027,GSW,2021,Stephen Curry,Andrew Wiggins,Draymond Green,Kelly Oubre Jr.,James Wiseman,Damion Lee,Eric Paschall,Kent Bazemore,Brad Wanamaker,Kevon Looney,Mychal Mulder,,,,
